pi_rx_time_ns,address,name,rssi,company_id,version,node_num,exp_code,seq,t_local_us,raw_hex,pipeline_version
1777643375260882000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-71,4660,2,1,W3BL,1,4413013,02015733424c0100000055564300,0.4.6
1777643377961341000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-71,4660,2,1,W3BL,2,7248004,02015733424c0200000084986e00,0.4.6
1777643381541847000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-71,4660,2,1,W3BL,3,10468004,02015733424c03000000a4ba9f00,0.4.6
1777643384259513000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-71,4660,2,1,W3BL,4,13548003,02015733424c04000000e3b9ce00,0.4.6
1777643387252187000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-70,4660,2,1,W3BL,5,16591003,02015733424c050000009b28fd00,0.4.6
1777643390546138000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,6,19698003,02015733424c0600000053912c01,0.4.6
1777643393236167000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-73,4660,2,1,W3BL,7,22621004,02015733424c070000004c2b5901,0.4.6
1777643396538985000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-70,4660,2,1,W3BL,8,25745005,02015733424c080000006dd68801,0.4.6
1777643399557423000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-73,4660,2,1,W3BL,9,28756004,02015733424c0900000024c8b601,0.4.6
1777643402260449000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-73,4660,2,1,W3BL,10,31643004,02015733424c0a0000007cd5e201,0.4.6
1777643405544338000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-70,4660,2,1,W3BL,11,34845004,02015733424c0b0000004cb11302,0.4.6
1777643408861763000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-71,4660,2,1,W3BL,12,38071003,02015733424c0c000000dbea4402,0.4.6
1777643411529037000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-73,4660,2,1,W3BL,13,40867003,02015733424c0d000000bb946f02,0.4.6
1777643414551161000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-71,4660,2,1,W3BL,14,43794004,02015733424c0e000000543e9c02,0.4.6
