type,power_seq,exp,t_local_us,bus_v,shunt_mV,current_mA,power_mW,wifi_rssi,last_event_seq,last_event_t_local_us,dt_since_event_us
power_sample,1,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep5,1628455870,4.966250,14.179999,155.749603,713.282410,-43,0,0,-1
power_sample,2,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep5,1628555527,5.023750,12.762500,141.093124,713.282410,-42,1,1628479155,76372
power_sample,3,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep5,1628655438,5.211250,5.165000,64.488548,337.099213,-37,1,1628479155,176283
power_sample,4,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep5,1628755509,5.206250,5.655000,64.488548,337.099213,-37,1,1628479155,276354
power_sample,5,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep5,1628855464,5.225000,6.437500,64.390839,339.541962,-39,1,1628479155,376309
power_sample,6,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep5,1628955490,5.203750,5.137500,64.390839,337.099213,-40,1,1628479155,476335
power_sample,7,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep5,1629055529,5.230000,5.385000,64.488548,337.099213,-43,2,1628968095,87434
power_sample,8,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep5,1629155480,5.005000,13.375000,139.725174,688.854919,-46,2,1628968095,187385
power_sample,9,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep5,1629255443,5.212500,4.940000,64.390839,337.099213,-44,2,1628968095,287348
power_sample,10,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep5,1629355509,5.205000,5.035000,64.390839,337.099213,-36,2,1628968095,387414
power_sample,11,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep5,1629455459,5.205000,5.757500,64.683968,337.099213,-44,2,1628968095,487364
power_sample,12,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep5,1629555510,5.211250,5.000000,64.586258,337.099213,-43,3,1629468070,87440
power_sample,13,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep5,1629655474,5.208750,5.057500,64.390839,337.099213,-37,3,1629468070,187404
power_sample,14,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep5,1629755490,5.203750,5.625000,64.390839,337.099213,-37,3,1629468070,287420
