pi_rx_time_ns,topic,type,node,protocol,exp,boot_id,seq,trigger,t_local_us,wifi_rssi,rtt_us,old_state,new_state,ha_time,event_id,ha_context_id,mqtt_retain,pipeline_version
1777558495717799000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_baseline,,0,state_changed,0,,,off,on,2026-04-30T17:14:55.776646+03:00,01KQFBW8EVY3R5KWJN4JA52352,01KQFBW8EVY3R5KWJN4JA52352,0,0.4.5
1777558498671252000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_baseline,,0,state_changed,0,,,on,off,2026-04-30T17:14:58.735703+03:00,01KQFBWBBKDAWWGAJP9QH46J05,01KQFBWBBKDAWWGAJP9QH46J05,0,0.4.5
1777558501543774000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_baseline,,0,state_changed,0,,,off,on,2026-04-30T17:15:01.611247+03:00,01KQFBWE5DYA5AMBY8ZNNG45W8,01KQFBWE5DYA5AMBY8ZNNG45W8,0,0.4.5
1777558504800505000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_baseline,,0,state_changed,0,,,on,off,2026-04-30T17:15:04.867404+03:00,01KQFBWHAXQYE7S3FGY5VV0Q2A,01KQFBWHAXQYE7S3FGY5VV0Q2A,0,0.4.5
1777558507576639000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_baseline,,0,state_changed,0,,,off,on,2026-04-30T17:15:07.643600+03:00,01KQFBWM1P504P60JASDT2A6K0,01KQFBWM1P504P60JASDT2A6K0,0,0.4.5
1777558510513474000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_baseline,,0,state_changed,0,,,on,off,2026-04-30T17:15:10.569547+03:00,01KQFBWPX3STEZ4MSECY8GEZ6N,01KQFBWPX3STEZ4MSECY8GEZ6N,0,0.4.5
1777558513423002000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_baseline,,0,state_changed,0,,,off,on,2026-04-30T17:15:13.487315+03:00,01KQFBWSR2DTC8FK5RXTVJZKFM,01KQFBWSR2DTC8FK5RXTVJZKFM,0,0.4.5
1777558516216266000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_baseline,,0,state_changed,0,,,on,off,2026-04-30T17:15:16.277467+03:00,01KQFBWWFBCT7DPXEM6EV3RZT5,01KQFBWWFBCT7DPXEM6EV3RZT5,0,0.4.5
1777558519111351000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_baseline,,0,state_changed,0,,,off,on,2026-04-30T17:15:19.173939+03:00,01KQFBWZ9XN0YAE573W7WVAKWA,01KQFBWZ9XN0YAE573W7WVAKWA,0,0.4.5
1777558522068034000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_baseline,,0,state_changed,0,,,on,off,2026-04-30T17:15:22.135005+03:00,01KQFBX26EWSEJSKC9268PX9SS,01KQFBX26EWSEJSKC9268PX9SS,0,0.4.5
