pi_rx_time_ns,address,name,rssi,company_id,version,node_num,exp_code,seq,t_local_us,raw_hex,pipeline_version
1777648106918513000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,1,4028013,02015733424c010000006d763d00,0.4.6
1777648109902869000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,2,6933003,02015733424c020000000bca6900,0.4.6
1777648112906314000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-76,4660,2,1,W3BL,3,9837002,02015733424c03000000ca199600,0.4.6
1777648115690241000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-73,4660,2,1,W3BL,4,12662003,02015733424c04000000f334c100,0.4.6
1777648118691209000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-76,4660,2,1,W3BL,5,15674003,02015733424c05000000932aef00,0.4.6
1777648121409503000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-77,4660,2,1,W3BL,6,18519003,02015733424c06000000db931a01,0.4.6
1777648124687039000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-73,4660,2,1,W3BL,7,21673003,02015733424c070000002bb44a01,0.4.6
1777648130711877000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,9,27727002,02015733424c090000009a14a701,0.4.6
1777648133974090000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-76,4660,2,1,W3BL,10,30899004,02015733424c0a0000003c7bd701,0.4.6
1777648136692791000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,11,33673004,02015733424c0b0000002ccf0102,0.4.6
1777648139705865000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-77,4660,2,1,W3BL,12,36675002,02015733424c0c000000ba9d2f02,0.4.6
1777648142710939000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,13,39736003,02015733424c0d000000c3525e02,0.4.6
1777648145720553000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-73,4660,2,1,W3BL,14,42736003,02015733424c0e00000083198c02,0.4.6
1777648149010989000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-73,4660,2,1,W3BL,15,45942002,02015733424c0f000000f204bd02,0.4.6
1777648151729068000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,16,48835003,02015733424c10000000bb29e902,0.4.6
